"동별(1)",동별(2),동별(3),2022,2022,2022,2022,2022,2022,2022,2022,2022
"동별(1)",동별(2),동별(3),계 (명),계 (명),계 (명),한국인 (명),한국인 (명),한국인 (명),등록외국인 (명),등록외국인 (명),등록외국인 (명)
"동별(1)",동별(2),동별(3),소계,남자,여자,소계,남자,여자,소계,남자,여자
"합계",관악구,난곡동,26679,13332,13347,26240,13150,13090,439,182,257
"합계",관악구,삼성동,20642,10275,10367,20501,10215,10286,141,60,81
"합계",관악구,미성동,30662,14999,15663,30116,14733,15383,546,266,280
"합계",서초구,소계,408451,195168,213283,404325,193159,211166,4126,2009,2117
"합계",서초구,서초1동,20622,9966,10656,20429,9880,10549,193,86,107
"합계",서초구,서초2동,26932,12845,14087,26473,12590,13883,459,255,204
"합계",서초구,서초3동,32379,15384,16995,32045,15242,16803,334,142,192
"합계",서초구,서초4동,30521,14906,15615,30270,14779,15491,251,127,124
"합계",서초구,잠원동,26393,12712,13681,26204,12625,13579,189,87,102
"합계",서초구,반포본동,292,144,148,275,132,143,17,12,5
"합계",서초구,반포1동,34443,16760,17683,34077,16608,17469,366,152,214
"합계",서초구,반포2동,15742,7489,8253,15642,7445,8197,100,44,56
"합계",서초구,반포3동,22773,10853,11920,22716,10828,11888,57,25,32
"합계",서초구,반포4동,19486,9208,10278,18790,8824,9966,696,384,312
"합계",서초구,방배본동,20778,9624,11154,20614,9533,11081,164,91,73
"합계",서초구,방배1동,16883,7891,8992,16726,7824,8902,157,67,90
"합계",서초구,방배2동,18553,8674,9879,18444,8615,9829,109,59,50
"합계",서초구,방배3동,17321,8333,8988,17221,8286,8935,100,47,53
"합계",서초구,방배4동,23429,10689,12740,23115,10544,12571,314,145,169
"합계",서초구,양재1동,42683,20354,22329,42338,20198,22140,345,156,189
"합계",서초구,양재2동,21766,10889,10877,21547,10784,10763,219,105,114
"합계",서초구,내곡동,17455,8447,9008,17399,8422,8977,56,25,31
"합계",강남구,소계,534103,255363,278740,529102,253072,276030,5001,2291,2710
"합계",강남구,신사동,15876,7385,8491,15622,7261,8361,254,124,130
"합계",강남구,논현1동,22080,10356,11724,21395,10086,11309,685,270,415
"합계",강남구,논현2동,20814,9734,11080,20502,9592,10910,312,142,170
"합계",강남구,삼성1동,12739,6285,6454,12483,6121,6362,256,164,92
"합계",강남구,삼성2동,31062,14940,16122,30810,14803,16007,252,137,115
"합계",강남구,대치1동,23846,11956,11890,23810,11934,11876,36,22,14
"합계",강남구,대치2동,37098,18750,18348,36946,18657,18289,152,93,59
"합계",강남구,대치4동,19491,9239,10252,19206,9137,10069,285,102,183
"합계",강남구,역삼1동,35556,17253,18303,34485,16802,17683,1071,451,620
"합계",강남구,역삼2동,37269,17432,19837,36930,17276,19654,339,156,183
"합계",강남구,도곡1동,21274,10070,11204,21126,9996,11130,148,74,74
"합계",강남구,도곡2동,32846,15248,17598,32753,15195,17558,93,53,40
"합계",강남구,개포1동,6922,3349,3573,6901,3339,3562,21,10,11
"합계",강남구,개포2동,29032,14075,14957,28947,14040,14907,85,35,50
"합계",강남구,개포3동,17382,8396,8986,17318,8369,8949,64,27,37
"합계",강남구,개포4동,23639,11389,12250,23472,11324,12148,167,65,102
"합계",강남구,일원본동,23015,11398,11617,22988,11386,11602,27,12,15
"합계",강남구,일원1동,14987,7262,7725,14850,7214,7636,137,48,89
"합계",강남구,수서동,14402,6500,7902,14346,6481,7865,56,19,37
"합계",강남구,세곡동,43382,20445,22937,43208,20366,22842,174,79,95
"합계",강남구,압구정동,25902,11961,13941,25749,11878,13871,153,83,70
"합계",강남구,청담동,25489,11940,13549,25255,11815,13440,234,125,109
"합계",송파구,소계,664514,319743,344771,658801,317180,341621,5713,2563,3150
"합계",송파구,풍납1동,12910,6332,6578,12386,6061,6325,524,271,253
"합계",송파구,풍납2동,24426,11571,12855,24241,11494,12747,185,77,108
"합계",송파구,거여1동,12255,6150,6105,12181,6128,6053,74,22,52
"합계",송파구,거여2동,23745,11589,12156,23653,11549,12104,92,40,52
"합계",송파구,마천1동,18618,9528,9090,18479,9480,8999,139,48,91
"합계",송파구,마천2동,18150,9280,8870,17995,9212,8783,155,68,87
"합계",송파구,방이1동,15460,7465,7995,15361,7423,7938,99,42,57
"합계",송파구,방이2동,26354,12077,14277,25795,11841,13954,559,236,323
"합계",송파구,오륜동,17804,8692,9112,17784,8680,9104,20,12,8
"합계",송파구,오금동,38037,18479,19558,37800,18361,19439,237,118,119
"합계",송파구,송파1동,24008,11221,12787,23693,11070,12623,315,151,164
"합계",송파구,송파2동,18947,9120,9827,18806,9048,9758,141,72,69
"합계",송파구,석촌동,31602,14973,16629,31054,14740,16314,548,233,315
"합계",송파구,삼전동,29912,13943,15969,29526,13799,15727,386,144,242
"합계",송파구,가락본동,25883,12824,13059,25616,12698,12918,267,126,141
"합계",송파구,가락1동,27521,13341,14180,27387,13279,14108,134,62,72
"합계",송파구,가락2동,31670,15468,16202,31501,15394,16107,169,74,95
"합계",송파구,문정1동,19916,9814,10102,19743,9736,10007,173,78,95
"합계",송파구,문정2동,28841,13189,15652,28645,13108,15537,196,81,115
"합계",송파구,장지동,29102,14013,15089,28949,13950,14999,153,63,90
"합계",송파구,잠실본동,28358,13502,14856,27842,13270,14572,516,232,284
"합계",송파구,잠실2동,34876,16655,18221,34758,16584,18174,118,71,47
"합계",송파구,잠실3동,34143,16226,17917,34009,16158,17851,134,68,66
"합계",송파구,잠실4동,21223,10222,11001,21157,10189,10968,66,33,33
"합계",송파구,잠실6동,16713,7934,8779,16555,7840,8715,158,94,64
"합계",송파구,잠실7동,9427,4392,5035,9408,4383,5025,19,9,10
"합계",송파구,위례동,44613,21743,22870,44477,21705,22772,136,38,98
"합계",강동구,소계,464037,226975,237062,460067,225221,234846,3970,1754,2216
"합계",강동구,명일1동,25641,12480,13161,25558,12452,13106,83,28,55
"합계",강동구,명일2동,17327,8457,8870,17270,8435,8835,57,22,35
"합계",강동구,고덕1동,23919,12158,11761,23812,12089,11723,107,69,38
"합계",강동구,고덕2동,22764,11491,11273,22596,11385,11211,168,106,62
"합계",강동구,암사1동,34271,16930,17341,33989,16819,17170,282,111,171
"합계",강동구,암사2동,15069,7295,7774,15005,7269,7736,64,26,38
"합계",강동구,암사3동,17481,8543,8938,17433,8520,8913,48,23,25
"합계",강동구,천호1동,26670,13070,13600,26435,12985,13450,235,85,150
"합계",강동구,천호2동,33825,16520,17305,33202,16240,16962,623,280,343
"합계",강동구,천호3동,26679,12926,13753,26210,12682,13528,469,244,225
"합계",강동구,성내1동,19900,9556,10344,19761,9502,10259,139,54,85
"합계",강동구,성내2동,23528,11564,11964,22980,11296,11684,548,268,280
"합계",강동구,성내3동,23071,11256,11815,22765,11127,11638,306,129,177
"합계",강동구,둔촌1동,73,39,34,64,35,29,9,4,5
"합계",강동구,둔촌2동,24277,11921,12356,24171,11876,12295,106,45,61
"합계",강동구,길동,45374,22087,23287,45032,21960,23072,342,127,215
"합계",강동구,강일동,33057,15835,17222,32866,15783,17083,191,52,139
"합계",강동구,상일1동,39178,19276,19902,39036,19212,19824,142,64,78
"합계",강동구,상일2동,11933,5571,6362,11882,5554,6328,51,17,34
