,행정구,사업장명,업태구분명,지번주소,도로명주소,X,Y
167,강남구,오마주,룸살롱,서울특별시 강남구 역삼동 826-9번지 지하1층 ,"서울특별시 강남구 테헤란로2길 36, 지하1층 (역삼동)",202544.7868,443737.0902
168,강남구,썸,룸살롱,서울특별시 강남구 대치동 891-59 지하1층 ,"서울특별시 강남구 테헤란로78길 14-8, 지하1층 (대치동)",204776.3169,444785.256
169,강남구,유니크,비어(바)살롱,서울특별시 강남구 논현동 204-4번지 지상2층 ,"서울특별시 강남구 봉은사로 135 (논현동,지상2층)",202526.5569,444894.426
170,강남구,씨엔엔CNN4,룸살롱,서울특별시 강남구 삼성동 143-27 지상4층,"서울특별시 강남구 테헤란로77길 9, 4층 (삼성동)",204738.8653,444986.1082
171,강남구,세븐(SEVEN),기타,서울특별시 강남구 역삼동 718-14 지상 3~5층,"서울특별시 강남구 언주로87길 48 (역삼동,지상 3~5층)",203409.113,444284.1838
172,강남구,문노래바Q,룸살롱,서울특별시 강남구 역삼동 705-16,서울특별시 강남구 선릉로93길 7 (역삼동),204159.6737,444785.0632
173,강남구,리뉴얼,룸살롱,서울특별시 강남구 역삼동 677-22,"서울특별시 강남구 테헤란로33길 8, 지상2층 (역삼동)",203433.7809,444474.3381
174,강남구,벨루티,단란주점,서울특별시 강남구 신사동 562-9번지 ,서울특별시 강남구 도산대로25길 15 (신사동),202323.089833,446505.121152641
175,강남구,베네시안,단란주점,서울특별시 강남구 청담동 78-10 ,서울특별시 강남구 압구정로60길 8 (청담동),203642.134564453,447185.05441208
176,강남구,휴 노래장,단란주점,서울특별시 강남구 도곡동 416-1번지 ,서울특별시 강남구 논현로38길 26 (도곡동),203794.930027574,442565.895621679
177,강남구,루루(LULU),룸살롱,서울특별시 강남구 삼성동 142-19 지하1층,"서울특별시 강남구 선릉로100길 56 (삼성동,지하1층)",204518.4468,444942.6462
178,강남구,자부,단란주점,서울특별시 강남구 논현동 88-0번지 ,서울특별시 강남구 논현로132길 12 (논현동),202713.874511721,445843.602475499
179,강남구,제이제이(JJ),룸살롱,서울특별시 강남구 역삼동 831-27 ,서울특별시 강남구 강남대로78길 18 (역삼동),202662.1529,443646.8478
180,강남구,어게인1,룸살롱,서울특별시 강남구 삼성동 143-35 ,"서울특별시 강남구 테헤란로69길 8, 지상4층,지상5층 (삼성동)",204604.1292,444915.4978
181,강남구,오로라,룸살롱,서울특별시 강남구 역삼동 736-16 지하1층 ,"서울특별시 강남구 테헤란로20길 5 (역삼동,지하1층)",202967.318,444136.9532
182,강남구,스타박스 노래바,단란주점,서울특별시 강남구 역삼동 831-25번지 ,서울특별시 강남구 강남대로78길 14 (역삼동),202631.012297732,443635.297258643
183,강남구,리치,단란주점,서울특별시 강남구 삼성동 143-4 ,서울특별시 강남구 삼성로95길 31 (삼성동),204645.262082395,444999.458565143
184,강남구,임팩트,단란주점,서울특별시 강남구 역삼동 689-34번지 ,서울특별시 강남구 언주로104길 6 (역삼동),203539.982789971,444979.829380053
185,강남구,헤이 데이,룸살롱,"서울특별시 강남구 역삼동 678-24 지하1,2층","서울특별시 강남구 테헤란로27길 8-4 (역삼동,지하1,2층)",203330.125,444424.745
186,강남구,투데이,단란주점,서울특별시 강남구 논현동 191-12번지 ,서울특별시 강남구 논현로 621 (논현동),202825.95,445202.715
187,강남구,인스타,비어(바)살롱,서울특별시 강남구 청담동 125-16 ,"서울특별시 강남구 도산대로 535, 지상1층 (청담동)",204526.0821,446991.1995
188,강남구,우연,단란주점,서울특별시 강남구 역삼동 838-7번지 ,서울특별시 강남구 강남대로62길 18 (역삼동),202853.511401388,443139.986573483
189,강남구,머니볼2,관광호텔나이트(디스코),서울특별시 강남구 논현동 248-7번지 ,서울특별시 강남구 언주로 640 (논현동),203102.075,445751.652
190,강남구,시그널,룸살롱,서울특별시 강남구 역삼동 736-35 지상2층 ,"서울특별시 강남구 테헤란로22길 10 (역삼동,지상2층)",203017.9389,444112.1793
191,강남구,연구소,카바레,서울특별시 강남구 역삼동 662-17번지 지하2층 ,"서울특별시 강남구 언주로 531 (역삼동,지하2층)",203550.6227,444819.4762
192,강남구,에이플러스,룸살롱,서울특별시 강남구 삼성동 44-18번지 ,서울특별시 강남구 봉은사로 451 (삼성동),204264.4902,445536.5614
193,강남구,려,룸살롱,서울특별시 강남구 삼성동 143-26번지 ,"서울특별시 강남구 테헤란로77길 11-3, 4,5,6,7층 (삼성동)",204721.6818,444976.6163
194,강남구,페어링,카바레,서울특별시 강남구 신사동 588-19번지 ,서울특별시 강남구 도산대로 221 (신사동),202657.4398,446533.7601
195,강남구,세븐(SEVEN),룸살롱,서울특별시 강남구 역삼동 831-47번지 ,서울특별시 강남구 역삼로3길 11 (역삼동),202654.5601,443543.9405
196,강남구,임펙트,룸살롱,서울특별시 강남구 역삼동 736-17번지 지하1층 ,"서울특별시 강남구 테헤란로20길 9 (역삼동,지하1층)",202983.9119,444109.1388
197,강남구,사운드,룸살롱,서울특별시 강남구 논현동 2-15 .16 지하1층 ,"서울특별시 강남구 도산대로 114 (논현동,.16 지하1층)",201810.6984,446016.0036
198,강남구,미션,룸살롱,서울특별시 강남구 역삼동 832-7번지 지하1층 ,"서울특별시 강남구 강남대로 320 (역삼동,지하1층)",202667.5512,443299.2181
199,강남구,사라있네,룸살롱,서울특별시 강남구 대치동 890-38번지 지하1층 ,"서울특별시 강남구 테헤란로70길 16 (대치동,지하1층)",204647.4212,444687.5061
200,강남구,베이직,룸살롱,서울특별시 강남구 청담동 125-16 2층 ,"서울특별시 강남구 도산대로 535, 2층 (청담동)",204526.0821,446991.1995
201,강남구,포에버,룸살롱,서울특별시 강남구 신사동 630-19 백영빌딩,"서울특별시 강남구 도산대로 307, 백영빌딩 지하1?층 102호 (신사동)",203013.751,446679.1602
202,강남구,워라밸,요정,서울특별시 강남구 역삼동 824-8,서울특별시 강남구 테헤란로6길 14 (역삼동),202628.7112,443941.6789
203,강남구,뮤직뱅크,룸살롱,"서울특별시 강남구 역삼동 677-20 지하1층, 지하2층","서울특별시 강남구 테헤란로33길 6-7 (역삼동,지하1층, 지하2층)",203475.825,444490.505
204,강남구,킹스맨,룸살롱,서울특별시 강남구 역삼동 677-22,"서울특별시 강남구 테헤란로33길 8, 지하1층, 지상1층 (역삼동)",203433.7809,444474.3381
205,강남구,탑,룸살롱,서울특별시 강남구 역삼동 838-4 지하1층,"서울특별시 강남구 강남대로62길 12 (역삼동,지하1층)",202804.8929,443121.5573
206,강남구,이메진,단란주점,서울특별시 강남구 논현동 10-6번지 ,서울특별시 강남구 논현로149길 35 (논현동),202211.230897328,446160.029969355
207,강남구,일루와,룸살롱,서울특별시 강남구 역삼동 688-2 지하1층,"서울특별시 강남구 언주로 556, 지하1층 (역삼동)",203477.1148,445044.1261
208,강남구,놀이터,단란주점,서울특별시 강남구 역삼동 601-12번지 ,서울특별시 강남구 강남대로110길 13 (역삼동),202216.103767773,444653.82552049
209,강남구,옥스포드,단란주점,서울특별시 강남구 논현동 204-3번지 ,서울특별시 강남구 봉은사로 137 (논현동),202540.828388067,444899.832945236
210,강남구,하와이(HAWAII),단란주점,서울특별시 강남구 논현동 112-3 ,서울특별시 강남구 선릉로131길 24 (논현동),203376.170809963,446136.097715956
211,강남구,쎄라비,단란주점,서울특별시 강남구 대치동 957-1번지 ,서울특별시 강남구 삼성로86길 6 (대치동),205057.508120295,444812.291330092
212,강남구,예그린,단란주점,서울특별시 강남구 역삼동 814-5번지 ,서울특별시 강남구 강남대로 442 (역삼동),202248.726336213,444428.060435058
213,강남구,메이커(MK),룸살롱,서울특별시 강남구 역삼동 822-5 지하 1층,"서울특별시 강남구 테헤란로 111 (역삼동,지하 1층)",202518.3741,444076.445
214,강남구,오페라하우스노래바Q,룸살롱,서울특별시 강남구 역삼동 705-14,서울특별시 강남구 선릉로93길 11 (역삼동),204125.8356,444770.0175
215,강남구,원,룸살롱,서울특별시 강남구 역삼동 823-30 라인빌딩 ,"서울특별시 강남구 테헤란로14길 16, 라인빌딩 지하1층 (역삼동)",202854.5936,444017.6135
216,강남구,링코노래타운 강남역삼점,룸살롱,서울특별시 강남구 역삼동 826-41번지 지하1층 ,"서울특별시 강남구 테헤란로2길 37, 지하1층 (역삼동)",202581.4534,443739.1683
217,강남구,가을 겨울,단란주점,서울특별시 강남구 역삼동 700-15 ,서울특별시 강남구 언주로98길 8-1 (역삼동),203699.774008481,444728.841483897
218,강남구,레드,단란주점,서울특별시 강남구 논현동 206-11 ,서울특별시 강남구 봉은사로 169 (논현동),202800.446444946,444999.622889974
219,강남구,오렌지라이브 노래주점,단란주점,서울특별시 강남구 신사동 612-1 ,서울특별시 강남구 논현로176길 14 (신사동),202559.099543004,447178.90766673
220,강남구,제너딘,룸살롱,서울특별시 강남구 삼성동 144-6번지 ,"서울특별시 강남구 테헤란로77길 12, 1층 (삼성동)",204774.2477,445010.2295
221,강남구,후,단란주점,서울특별시 강남구 청담동 91-8번지 ,서울특별시 강남구 도산대로 429 (청담동),203711.989637745,446865.416122718
222,강남구,지세븐(G7),단란주점,서울특별시 강남구 삼성동 143-21번지 지하1층 ,"서울특별시 강남구 테헤란로77길 11-15, 지하1층 (삼성동)",204640.74,444948.985
223,강남구,신세계,단란주점,서울특별시 강남구 대치동 961-1 ,서울특별시 강남구 역삼로 506 (대치동),205180.228190275,444546.733868489
224,강남구,헤롱헤롱,단란주점,서울특별시 강남구 역삼동 834-45 ,서울특별시 강남구 역삼로 138 (역삼동),202999.775290359,443558.512561106
225,강남구,대행사 탬버린(tambourin),룸살롱,"서울특별시 강남구 역삼동 677-13 지하1,2층","서울특별시 강남구 테헤란로37길 13-13, 지하1,2층 (역삼동)",203444.744,444499.1004
226,강남구,비긴,단란주점,서울특별시 강남구 역삼동 656-33 ,서울특별시 강남구 테헤란로39길 73 (역삼동),203394.547638615,444963.962824808
227,강남구,파티룸토르,단란주점,서울특별시 강남구 논현동 242-21 지하1층 ,"서울특별시 강남구 선릉로129길 3-6, 지하1층 (논현동)",203552.516735999,445969.499275396
228,강남구,썬파워노래밤,단란주점,서울특별시 강남구 도곡동 943-4 ,서울특별시 강남구 도곡로4길 6 (도곡동),202860.333842276,443035.845713232
229,강남구,다소다,룸살롱,"서울특별시 강남구 역삼동 736-35 지하1,2층 ","서울특별시 강남구 테헤란로22길 10 (역삼동,지하1,2층)",203017.9389,444112.1793
230,강남구,39,룸살롱,서울특별시 강남구 역삼동 824-7번지 4층 ,"서울특별시 강남구 테헤란로6길 10, 4층 (역삼동)",202621.0869,443960.2502
231,강남구,머니볼,룸살롱,서울특별시 강남구 논현동 248-7번지 임피리얼 팰리스호텔 ,"서울특별시 강남구 언주로 640, 임피리얼 팰리스호텔 지하1층 (논현동)",203102.075,445751.652
232,강남구,풍금,단란주점,서울특별시 강남구 논현동 111-28 ,서울특별시 강남구 선릉로133길 3 (논현동),203511.560902347,446217.245293527
233,강남구,오투,단란주점,서울특별시 강남구 논현동 34-24 ,서울특별시 강남구 논현로 723 (논현동),202517.074363676,446040.243355427
234,강남구,엔젤,단란주점,서울특별시 강남구 논현동 163-4 ,서울특별시 강남구 학동로2길 47 (논현동),202021.163423393,445156.967972295
235,강남구,모이라,단란주점,서울특별시 강남구 논현동 199-24 ,서울특별시 강남구 봉은사로1길 9 (논현동),202123.870373465,444801.36333492
236,강남구,애플노래타운,단란주점,서울특별시 강남구 논현동 185-1 ,서울특별시 강남구 강남대로118길 40 (논현동),202273.687425907,444986.594944859
237,강남구,투게더(TOGETHER),룸살롱,서울특별시 강남구 신사동 630-19 지하1층,"서울특별시 강남구 도산대로 307 (신사동,지하1층)",203013.751,446679.1602
238,강남구,쉘부르,단란주점,서울특별시 강남구 논현동 197-20 ,서울특별시 강남구 강남대로112길 33 (논현동),202320.542866378,444875.209079035
239,강남구,에피소드,단란주점,서울특별시 강남구 대치동 922-0번지 ,서울특별시 강남구 선릉로 326 (대치동),204537.268564459,444062.784305557
240,강남구,바쿠스,단란주점,서울특별시 강남구 역삼동 607-16 ,서울특별시 강남구 논현로101길 8 (역삼동),202965.819227056,444714.555728244
241,강남구,엠지(MZ)노래바Q,단란주점,서울특별시 강남구 역삼동 678-2 ,"서울특별시 강남구 논현로94길 24, 지하1층 (역삼동)",203321.940128989,444500.105530633
242,강남구,아지트,단란주점,서울특별시 강남구 논현동 231-1 ,서울특별시 강남구 언주로115길 7 (논현동),203122.416393574,445323.659137733
243,강남구,아지트(AZIT),단란주점,서울특별시 강남구 역삼동 826-36 신소애빌딩 지하1층 ,"서울특별시 강남구 테헤란로4길 40, 신소애빌딩 지하1층 (역삼동)",202628.563346766,443736.233740028
244,강남구,부(BOO),단란주점,서울특별시 강남구 논현동 97-18번지 ,서울특별시 강남구 언주로148길 9 (논현동),203052.886468949,446495.241068524
245,강남구,씨엔엔CNN5,룸살롱,서울특별시 강남구 삼성동 143-27,"서울특별시 강남구 테헤란로77길 9, 5층 (삼성동)",204738.8653,444986.1082
246,강남구,얼바인,단란주점,서울특별시 강남구 논현동 91-24번지 ,서울특별시 강남구 언주로150길 7 (논현동),203022.914352263,446543.17222851
